name,country,city,address,phone,email,rating,review_count,maps_url,category,scraped_at,outreach_sent,digest_sent
Mackay Bricklayers,Australia,Mackay,"45 Hume St, West Mackay QLD 4740, Australia ",+61 7 5646 3656 ,,0.0,0,https://www.google.com/maps/place/Mackay+Bricklayers/data=!4m7!3m6!1s0x6bdbd3045bfd75ed:0x7e01a6792ee4da84!8m2!3d-21.151088!4d149.1559153!16s%2Fg%2F11n0l66hl5!19sChIJ7XX9WwTT22sRhNrkLnmmAX4?authuser=0&hl=en&rclk=1,bricklayer,2026-06-23T12:12:01.752711,,
Mullins Brick & Blocklaying Services,Australia,Mackay,"5 Turtle Pl, Mackay QLD 4740, Australia ",+61 413 049 071 ,,4.0,2,https://www.google.com/maps/place/Mullins+Brick+%26+Blocklaying+Services/data=!4m7!3m6!1s0x6bd97e018f300aaf:0x6e8dc7ce925ae24d!8m2!3d-21.054067!4d149.190712!16s%2Fg%2F1td0b3d_!19sChIJrwowjwF-2WsRTeJaks7HjW4?authuser=0&hl=en&rclk=1,bricklayer,2026-06-23T12:12:01.752720,,
Keogh BJ Tiling & Plastering,Australia,Mackay,"14 Hodges St, East Mackay QLD 4740, Australia ",+61 418 185 994 ,,4.0,4,https://www.google.com/maps/place/Keogh+BJ+Tiling+%26+Plastering/data=!4m7!3m6!1s0x6bdbd3e10edb8b37:0x93ed7a49ab3c6513!8m2!3d-21.1596905!4d149.1928428!16s%2Fg%2F1thd1_0p!19sChIJN4vbDuHT22sRE2U8q0l67ZM?authuser=0&hl=en&rclk=1,tiler,2026-06-23T12:22:24.878669,,
Boss It Tiling,Australia,Mackay,"storage shed, 41 Hoey St, Mackay QLD 4740, Australia ",+61 406 169 211 ,,0.0,0,https://www.google.com/maps/place/Boss+It+Tiling/data=!4m7!3m6!1s0x6bdbd410cd815555:0x8914fbbce5854ce2!8m2!3d-21.1534607!4d149.1989025!16s%2Fg%2F11h3l5n_9l!19sChIJVVWBzRDU22sR4kyF5bz7FIk?authuser=0&hl=en&rclk=1,tiler,2026-06-23T12:22:24.878677,,
Waterproofing & Tiling Facilities,Australia,Mackay,"31 Cabbage Tree Rd, Mount Pleasant QLD 4740, Australia ",+61 410 968 777 ,,5.0,2,https://www.google.com/maps/place/Waterproofing+%26+Tiling+Facilities/data=!4m7!3m6!1s0x6bdbd5cfeabfa0e7:0xb9aea65c376b0cf9!8m2!3d-21.0787087!4d149.1920584!16s%2Fg%2F11c5t0fnqm!19sChIJ56C_6s_V22sR-QxrN1ymrrk?authuser=0&hl=en&rclk=1,tiler,2026-06-23T12:22:24.878680,,
Alternative Tiling,Australia,Mackay,"17 Robinson St, North Mackay QLD 4740, Australia ",,,0.0,0,https://www.google.com/maps/place/Alternative+Tiling/data=!4m7!3m6!1s0x6bdbd4202d540001:0xecc231f83e4b19a2!8m2!3d-21.1198932!4d149.1932028!16s%2Fg%2F11np3m38g2!19sChIJAQBULSDU22sRohlLPvgxwuw?authuser=0&hl=en&rclk=1,tiler,2026-06-23T12:22:24.878683,,
Leon Davidson Rendering,Australia,Mackay,"4 Rural View Dr, Rural View QLD 4740, Australia ",+61 419 704 229 ,,5.0,2,https://www.google.com/maps/place/Leon+Davidson+Rendering/data=!4m7!3m6!1s0x6bdbd574b913398b:0x311163284ae1c73f!8m2!3d-21.0674367!4d149.1454172!16s%2Fg%2F1tds6wp2!19sChIJizkTuXTV22sRP8fhSihjETE?authuser=0&hl=en&rclk=1,plasterer,2026-06-23T12:33:21.158944,,
Performance Plastering Australia,Australia,Mackay,,+61 413 167 311 ,,5.0,2,https://www.google.com/maps/place/Performance+Plastering+Australia/data=!4m7!3m6!1s0x8cd3776e3c5f603b:0x855d39f857be2314!8m2!3d-21.0946979!4d149.1188472!16s%2Fg%2F11mm0z7m15!19sChIJO2BfPG5304wRFCO-V_g5XYU?authuser=0&hl=en&rclk=1,plasterer,2026-06-23T12:33:21.158954,,
MACKAY PAINTING AND PLASTERING,Australia,Mackay,,+61 422 406 388 ,,5.0,1,https://www.google.com/maps/place/MACKAY+PAINTING+AND+PLASTERING/data=!4m7!3m6!1s0x6e4b169a087a049:0xea9d16a8cb7f3c4e!8m2!3d-21.1041397!4d149.1827792!16s%2Fg%2F11xs_5ns9v!19sChIJSaCHoGmx5AYRTjx_y6gWneo?authuser=0&hl=en&rclk=1,plasterer,2026-06-23T12:33:21.158957,,
LS Plastering,Australia,Mackay,,+61 447 329 430 ,,0.0,0,https://www.google.com/maps/place/LS+Plastering/data=!4m7!3m6!1s0x8d72e97175c00107:0xcab36a91bfa79cb3!8m2!3d-21.2672864!4d149.1833558!16s%2Fg%2F11tshj5r_l!19sChIJBwHAdXHpco0Rs5ynv5Fqs8o?authuser=0&hl=en&rclk=1,plasterer,2026-06-23T12:33:21.158959,,
Skywalker Home Maintenance,Australia,Mackay,,+61 406 812 856 ,,5.0,16,https://www.google.com/maps/place/Skywalker+Home+Maintenance/data=!4m7!3m6!1s0xaeaccfac9ad19cc3:0x89241a51f9326518!8m2!3d-21.3278866!4d148.9316028!16s%2Fg%2F11mrxyplq2!19sChIJw5zRmqzPrK4RGGUy-VEaJIk?authuser=0&hl=en&rclk=1,handyman,2026-06-23T12:54:12.222390,,
Jim's Handyman Mackay,Australia,Mackay,,+61 131546 ,,3.7,7,https://www.google.com/maps/place/Jim%27s+Handyman+Mackay/data=!4m7!3m6!1s0x6bdbd3496bf54515:0xe7db04e0d3c388d5!8m2!3d-21.1041397!4d149.1827792!16s%2Fg%2F11lgy8nvx9!19sChIJFUX1a0nT22sR1YjD0-AE2-c?authuser=0&hl=en&rclk=1,handyman,2026-06-23T12:54:12.222401,,
Steve's Handyman Service,Australia,Mackay,,+61 476 677 622 ,,5.0,5,https://www.google.com/maps/place/Steve%27s+Handyman+Service/data=!4m7!3m6!1s0x6c0ea59e1e42cc7d:0x88331ead1d7ced47!8m2!3d-21.2672864!4d149.1683146!16s%2Fg%2F11tdhj_bjv!19sChIJfcxCHp6lDmwRR-18Ha0eM4g?authuser=0&hl=en&rclk=1,handyman,2026-06-23T12:54:12.222406,,
Absolute Commercial Maintenance,Australia,Mackay,,+61 458 457 202 ,,5.0,2,https://www.google.com/maps/place/Absolute+Commercial+Maintenance/data=!4m7!3m6!1s0x6d69273b62e4707b:0x2c5e51469bd553f3!8m2!3d-21.1041397!4d149.1827792!16s%2Fg%2F11vpq5b44q!19sChIJe3DkYjsnaW0R81PVm0ZRXiw?authuser=0&hl=en&rclk=1,handyman,2026-06-23T12:54:12.222409,,
AAA FREEDOM DRIVING SCHOOL,Australia,Mackay,,+61 487 066 310 ,,3.0,2,https://www.google.com/maps/place/AAA+FREEDOM+DRIVING+SCHOOL/data=!4m7!3m6!1s0xae218dae8300860f:0x42fbeab2571518a3!8m2!3d-21.0821238!4d150.3169554!16s%2Fg%2F11tcjbtd8f!19sChIJD4YAg66NIa4RoxgVV7Lq-0I?authuser=0&hl=en&rclk=1,driving instructor,2026-06-23T13:03:16.364915,,
Urban Arborcare,Australia,Mackay,"103 Webberley St, West Mackay QLD 4740, Australia ",+61 438 107 925 ,,5.0,11,https://www.google.com/maps/place/Urban+Arborcare/data=!4m7!3m6!1s0x6bdbd3a32d61e76d:0xf5d842fe5488804f!8m2!3d-21.1602163!4d149.1614786!16s%2Fg%2F11f3wbbz4g!19sChIJbedhLaPT22sRT4CIVP5C2PU?authuser=0&hl=en&rclk=1,tree surgeon,2026-06-23T13:10:42.181921,,
Tree Services Mackay,Australia,Mackay,"21 Bourke St, Blacks Beach QLD 4740, Australia ",+61 7 4270 7424 ,,5.0,2,https://www.google.com/maps/place/Tree+Services+Mackay/data=!4m7!3m6!1s0x6bd97fe4973c269f:0xc17107665dc31dc0!8m2!3d-21.0520432!4d149.1894332!16s%2Fg%2F11hnvm4tjc!19sChIJnyY8l-R_2WsRwB3DXWYHccE?authuser=0&hl=en&rclk=1,tree surgeon,2026-06-23T13:10:42.181932,,
Quick Clean Mackay,Australia,Mackay,"1/13 Symons St, South Mackay QLD 4740, Australia ",+61 458 427 578 ,,3.7,3,https://www.google.com/maps/place/Quick+Clean+Mackay/data=!4m7!3m6!1s0x6bdbd3e4e3821a83:0xd08965f95b434e25!8m2!3d-21.153243!4d149.1872784!16s%2Fg%2F1yg577z02!19sChIJgxqC4-TT22sRJU5DW_llidA?authuser=0&hl=en&rclk=1,carpet cleaner,2026-06-23T13:18:10.946297,,
Greater Sudbury Roofing,Canada,Sudbury,"2681 Whippoorwill Ave, Greater Sudbury, ON P3G 1E9, Canada ",+1 705-207-2030 ,,4.0,8,https://www.google.com/maps/place/Greater+Sudbury+Roofing/data=!4m7!3m6!1s0x4d2efe51b4503017:0x5664ea13348f5a67!8m2!3d46.4335883!4d-80.9207808!16s%2Fg%2F11b5wnr90g!19sChIJFzBQtFH-Lk0RZ1qPNBPqZFY?authuser=0&hl=en&rclk=1,roofer,2026-06-24T09:35:00.677763,,
Sudbury Masonry,Canada,Sudbury,"1663 5th St, Val Caron, ON P3N 1K5, Canada ",+1 705-897-3159 ,,5.0,1,https://www.google.com/maps/place/Sudbury+Masonry/data=!4m7!3m6!1s0x4d2fa8ced67b4dbf:0x7e1d5af3abb581c1!8m2!3d46.6025994!4d-81.0097057!16s%2Fg%2F1tfy_rnv!19sChIJv0171s6oL00RwYG1q_NaHX4?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365082,,
Bright Masonry,Canada,Sudbury,"34 St Lawrence St, Greater Sudbury, ON P3C 2X4, Canada ",+1 705-674-8640 ,,4.0,1,https://www.google.com/maps/place/Bright+Masonry/data=!4m7!3m6!1s0x4d2faaf9449aed6f:0x8f5cece0819fc11e!8m2!3d46.5052601!4d-80.9951757!16s%2Fg%2F1tfq48qs!19sChIJb-2aRPmqL00RHsGfgeDsXI8?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365090,,
Archaic Masonry,Canada,Sudbury,,+1 705-822-2205 ,,5.0,15,https://www.google.com/maps/place/Archaic+Masonry/data=!4m7!3m6!1s0xaf0521557684209f:0xc50e2fd96caed0b1!8m2!3d46.4774124!4d-80.9849892!16s%2Fg%2F11mcv16pc5!19sChIJnyCEdlUhBa8RsdCubNkvDsU?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365093,,
MBR Construction,Canada,Sudbury,"38 Pasadena Ln, Greater Sudbury, ON P3C 3E8, Canada ",+1 705-674-2021 ,,5.0,1,https://www.google.com/maps/place/MBR+Construction/data=!4m7!3m6!1s0x4d2fab33936dcf01:0xceab3d31622fb5fc!8m2!3d46.476733!4d-81.0281504!16s%2Fg%2F1tg9h5lg!19sChIJAc9tkzOrL00R_LUvYjE9q84?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365096,,
Tonus Masonry Inc,Canada,Sudbury,"403 Kaireen St, Greater Sudbury, ON P3E 5T3, Canada ",+1 705-522-6379 ,,3.4,5,https://www.google.com/maps/place/Tonus+Masonry+Inc/data=!4m7!3m6!1s0x4d2e5566fe223183:0x3003889ce38521ff!8m2!3d46.4462017!4d-80.982998!16s%2Fg%2F1w8w9nbj!19sChIJgzEi_mZVLk0R_yGF45yIAzA?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365100,,
Filiatreault Masonry,Canada,Sudbury,"639 Joanette Rd, Chelmsford, ON P0M 1L0, Canada ",+1 705-855-9442 ,,5.0,2,https://www.google.com/maps/place/Filiatreault+Masonry/data=!4m7!3m6!1s0x4d2fb4075336474b:0x734f1c3e3a884a8f!8m2!3d46.5627174!4d-81.2242108!16s%2Fg%2F1thd1fft!19sChIJS0c2Uwe0L00Rj0qIOj4cT3M?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365102,,
Corfab Company Ltd,Canada,Sudbury,"1360 Kelly Lake Rd, Sudbury, ON P3E 5P4, Canada ",+1 705-522-9096 ,,5.0,1,https://www.google.com/maps/place/Corfab+Company+Ltd/data=!4m7!3m6!1s0x4d2e54cf9598a39b:0x9e1ae28d8faee5ff!8m2!3d46.4648114!4d-81.0287666!16s%2Fg%2F1hc4npgc8!19sChIJm6OYlc9ULk0R_-Wuj43iGp4?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T09:45:26.365105,,
Remi Gosselin Flooring Ltd,Canada,Sudbury,"1118 Kingsway, Sudbury, ON P3B 2E5, Canada ",+1 705-566-7220 ,,4.6,29,https://www.google.com/maps/place/Remi+Gosselin+Flooring+Ltd/data=!4m7!3m6!1s0x41aa00c35a9618db:0x63e7a1108d0823e8!8m2!3d46.5016738!4d-80.9599022!16s%2Fg%2F11b6zw4_5n!19sChIJ2xiWWsMAqkER6CMIjRCh52M?authuser=0&hl=en&rclk=1,tiler,2026-06-24T09:52:24.726024,,
Beaudry Drywall & Plastering,Canada,Sudbury,"1215 Diane St, Greater Sudbury, ON P3A 4H4, Canada ",+1 705-560-6671 ,,0.0,0,https://www.google.com/maps/place/Beaudry+Drywall+%26+Plastering/data=!4m7!3m6!1s0x4d2f00c1c89dff27:0xae8da09ae6a8bbb4!8m2!3d46.5236992!4d-80.9209524!16s%2Fg%2F1tklq5fk!19sChIJJ_-dyMEAL00RtLuo5pqgja4?authuser=0&hl=en&rclk=1,plasterer,2026-06-24T10:02:54.939738,,
Northwall Contracting Co. Ltd.,Canada,Sudbury,"21 MacKenzie St #1, Greater Sudbury, ON P3C 4Y1, Canada ",+1 705-566-2588 ,,4.3,6,https://www.google.com/maps/place/Northwall+Contracting+Co.+Ltd./data=!4m7!3m6!1s0x4d2faadfb9f15fcf:0xa0cc324ff992ce86!8m2!3d46.4969246!4d-80.9982309!16s%2Fg%2F1tfg2qnb!19sChIJz1_xud-qL00Rhs6S-U8yzKA?authuser=0&hl=en&rclk=1,plasterer,2026-06-24T10:02:54.939745,,
THS The Highest Standard,Canada,Sudbury,,+1 705-498-9241 ,,4.9,18,https://www.google.com/maps/place/THS+The+Highest+Standard/data=!4m7!3m6!1s0x7d6fa3914fc4967:0xd6e7e834f459ad06!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11s2ldr3r7!19sChIJZ0n8FDn61gcRBq1Z9DTo59Y?authuser=0&hl=en&rclk=1,landscaper,2026-06-24T10:11:49.880754,,
Dig It Up Landscaping,Canada,Sudbury,,+1 705-822-0649 ,,5.0,6,https://www.google.com/maps/place/Dig+It+Up+Landscaping/data=!4m7!3m6!1s0x84619037215b9445:0xe44e5fb3d32528e5!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11nhzs6f1s!19sChIJRZRbITeQYYQR5Sgl07NfTuQ?authuser=0&hl=en&rclk=1,landscaper,2026-06-24T10:11:49.880763,,
Minute Key,Canada,Sudbury,"2416 Long Lake Rd, Greater Sudbury, ON P3E 0C5, Canada ",(800) 539-7571 ,,0.0,0,https://www.google.com/maps/place/Minute+Key/data=!4m7!3m6!1s0x4d2e55799935a365:0x35f1b7180de439f2!8m2!3d46.4405629!4d-81.0021656!16s%2Fg%2F11n3f5pm5m!19sChIJZaM1mXlVLk0R8jnkDRi38TU?authuser=0&hl=en&rclk=1,locksmith,2026-06-24T10:18:38.383264,,
Mat's Maintenance & More,Canada,Sudbury,,+1 705-662-9695 ,,5.0,11,https://www.google.com/maps/place/Mat%27s+Maintenance+%26+More/data=!4m7!3m6!1s0x8bde2ab3b5a9c709:0x1691ae04ed70ea6e!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11ylg247lf!19sChIJCceptbMq3osRbupw7QSukRY?authuser=0&hl=en&rclk=1,handyman,2026-06-24T10:32:35.995089,,
Handyman Connection of Sudbury,Canada,Sudbury,,,,3.8,12,https://www.google.com/maps/place/Handyman+Connection+of+Sudbury/data=!4m7!3m6!1s0x4d2f00cedd0f69f5:0x85bdea1ccfa695e3!8m2!3d62.6573279!4d-95.989235!16s%2Fg%2F11f0_gt886!19sChIJ9WkP3c4AL00R45WmzxzqvYU?authuser=0&hl=en&rclk=1,handyman,2026-06-24T10:32:35.995096,,
Dynamic Home Solutions,Canada,Sudbury,,+1 705-626-9140 ,,5.0,1,https://www.google.com/maps/place/Dynamic+Home+Solutions/data=!4m7!3m6!1s0x4d2fa6169d95f9bd:0x857ddad3a49bb47b!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11c6t8cx06!19sChIJvfmVnRamL00Re7SbpNPafYU?authuser=0&hl=en&rclk=1,handyman,2026-06-24T10:32:35.995099,,
Northern Handy-Builder,Canada,Sudbury,,+1 613-407-1186 ,,5.0,2,https://www.google.com/maps/place/Northern+Handy-Builder/data=!4m7!3m6!1s0x26c85b28f9420e87:0xd615e08a3b3d982c!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11t9qpnhpl!19sChIJhw5C-ShbyCYRLJg9O4rgFdY?authuser=0&hl=en&rclk=1,handyman,2026-06-24T10:32:35.995103,,
St George Handyman Services,Canada,Sudbury,"165 Mountain St, Greater Sudbury, ON P3B 2R4, Canada ",+1 705-673-1159 ,,0.0,0,https://www.google.com/maps/place/St+George+Handyman+Services/data=!4m7!3m6!1s0x4d2faaedc9ce1a79:0x20fe051b5dbe38b3!8m2!3d46.4972887!4d-80.985417!16s%2Fg%2F1tgp0fgt!19sChIJeRrOye2qL00Rszi-XRsF_iA?authuser=0&hl=en&rclk=1,handyman,2026-06-24T10:32:35.995105,,
Valley Driver Training,Canada,Sudbury,"3149 Percy Ave, Val Caron, ON P3N 1A4, Canada ",+1 705-673-6220 ,,3.0,4,https://www.google.com/maps/place/Valley+Driver+Training/data=!4m7!3m6!1s0x4d2faf4112ac0001:0x4df36afe84edc7ed!8m2!3d46.6133494!4d-81.0361511!16s%2Fg%2F11r_dmwmxn!19sChIJAQCsEkGvL00R7cfthP5q800?authuser=0&hl=en&rclk=1,driving instructor,2026-06-24T10:40:10.083634,,
Spruced Up Tree Service & Landscaping,Canada,Sudbury,,+1 705-822-1736 ,,4.9,60,https://www.google.com/maps/place/Spruced+Up+Tree+Service+%26+Landscaping/data=!4m7!3m6!1s0x48dfc36872666f2f:0x664188cb5f4626d1!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11vz6p48jn!19sChIJL29mcmjD30gR0SZGX8uIQWY?authuser=0&hl=en&rclk=1,tree surgeon,2026-06-24T10:49:20.177807,,
Militree Tree Removal and Yard Maintenance,Canada,Sudbury,,+1 705-929-3941 ,,5.0,12,https://www.google.com/maps/place/Militree+Tree+Removal+and+Yard+Maintenance/data=!4m7!3m6!1s0x85d1ace2719b56f3:0x379e6639a2d1d1e8!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11kr73_46k!19sChIJ81abceKs0YUR6NHRojlmnjc?authuser=0&hl=en&rclk=1,tree surgeon,2026-06-24T10:49:20.177815,,
Mr Kin Cleaners,Canada,Sudbury,"237 Bloor St #1, Greater Sudbury, ON P3C 2L1, Canada ",+1 705-988-2328 ,,3.7,3,https://www.google.com/maps/place/Mr+Kin+Cleaners/data=!4m7!3m6!1s0x4e9b3e7d87dfb325:0x700734c4e736c0ca!8m2!3d46.4993064!4d-81.0044709!16s%2Fg%2F11syxky2qy!19sChIJJbPfh30-m04RysA258Q0B3A?authuser=0&hl=en&rclk=1,carpet cleaner,2026-06-24T10:59:19.119610,,
PRIME carpets clean services & janitorial,Canada,Sudbury,"2266 Lasalle Blvd, Greater Sudbury, ON P3A 2B1, Canada ",+1 705-618-3111 ,,0.0,0,https://www.google.com/maps/place/PRIME+carpets+clean+services+%26+janitorial/data=!4m7!3m6!1s0x4d2f01c7914d2975:0x8fa4d65d32cfd988!8m2!3d46.5224516!4d-80.9161968!16s%2Fg%2F11x8qs0z8r!19sChIJdSlNkccBL00RiNnPMl3WpI8?authuser=0&hl=en&rclk=1,carpet cleaner,2026-06-24T10:59:19.119639,,
CleaNix Pro,Canada,Sudbury,,+1 705-698-9772 ,,5.0,3,https://www.google.com/maps/place/CleaNix+Pro/data=!4m7!3m6!1s0xb9497783c2379c1:0x4f2b121e707ccf41!8m2!3d46.584407!4d-81.079126!16s%2Fg%2F11m5rgtvs2!19sChIJwXkjPHiXlAsRQc98cB4SK08?authuser=0&hl=en&rclk=1,carpet cleaner,2026-06-24T10:59:19.119643,,
Thunder Bay Roofing Ltd.,Canada,Thunder Bay,"CSC, 1005 Alloy Dr, Thunder Bay, ON P7B 5X0, Canada ",+1 807-632-6654 ,,4.8,29,https://www.google.com/maps/place/Thunder+Bay+Roofing+Ltd./data=!4m7!3m6!1s0x4d5921e841318e0f:0x58c2f4f20a18e234!8m2!3d48.4079473!4d-89.2566929!16s%2Fg%2F11bzt27bx5!19sChIJD44xQeghWU0RNOIYCvL0wlg?authuser=0&hl=en&rclk=1,roofer,2026-06-24T11:24:45.200432,,
Superior North Roofing Contracting,Canada,Thunder Bay,"1396 Louis St, Thunder Bay, ON P7G 1J3, Canada ",+1 807-357-3712 ,,4.9,29,https://www.google.com/maps/place/Superior+North+Roofing+Contracting/data=!4m7!3m6!1s0x4d59210009778d4d:0x9776054770326bf2!8m2!3d48.4366292!4d-89.2779781!16s%2Fg%2F11p73q74d9!19sChIJTY13CQAhWU0R8msycEcFdpc?authuser=0&hl=en&rclk=1,roofer,2026-06-24T11:24:45.200439,,
J. Gignac Custom Construction,Canada,Thunder Bay,"Thunder Bay, ON P7E 1C8, Canada ",+1 807-629-1042 ,,5.0,4,https://www.google.com/maps/place/J.+Gignac+Custom+Construction/data=!4m7!3m6!1s0x4d58e10fd023e1ad:0x60c6cd042cfd092d!8m2!3d48.3808951!4d-89.2476823!16s%2Fg%2F11jbqschbs!19sChIJreEj0A_hWE0RLQn9LATNxmA?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T11:33:46.490144,,
Tropea Masonry,Canada,Thunder Bay,"33 Enniskillen Ave, Thunder Bay, ON P7B 4L8, Canada ",+1 807-344-1841 ,,5.0,2,https://www.google.com/maps/place/Tropea+Masonry/data=!4m7!3m6!1s0x4d59219a97641999:0x2559b03b7f37d675!8m2!3d48.4264462!4d-89.2482568!16s%2Fg%2F11b5wgbw9_!19sChIJmRlkl5ohWU0RddY3fzuwWSU?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T11:33:46.490151,,
International Union Of Bricklayers & Allied Craftsmen Local 25,Canada,Thunder Bay,"275 Grenville Ave, Thunder Bay, ON P7A 2A6, Canada ",+1 807-345-5078 ,,0.0,0,https://www.google.com/maps/place/International+Union+Of+Bricklayers+%26+Allied+Craftsmen+Local+25/data=!4m7!3m6!1s0x4d5923740b86f57d:0x6e23fed3ba6f93c3!8m2!3d48.4597427!4d-89.1879838!16s%2Fg%2F1tfm690d!19sChIJffWGC3QjWU0Rw5NvutP-I24?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T11:33:46.490154,,
Hoogsteen Bros Masonry Ltd,Canada,Thunder Bay,"3110 Lloyd St, Thunder Bay, ON P7K 1B6, Canada ",+1 807-473-9324 ,,0.0,0,https://www.google.com/maps/place/Hoogsteen+Bros+Masonry+Ltd/data=!4m7!3m6!1s0x4d58e0ea4206452d:0xd2318e18372ea2c8!8m2!3d48.3747401!4d-89.3849072!16s%2Fg%2F1tfq48vf!19sChIJLUUGQurgWE0RyKIuNxiOMdI?authuser=0&hl=en&rclk=1,bricklayer,2026-06-24T11:33:46.490157,,
Intercity Ceramic Tile Centre,Canada,Thunder Bay,"895 Tungsten St #2, Thunder Bay, ON P7B 6H2, Canada ",+1 807-345-0422 ,,4.9,29,https://www.google.com/maps/place/Intercity+Ceramic+Tile+Centre/data=!4m7!3m6!1s0x4d5921ebbe327cf5:0x7dd20684fdcb8dd8!8m2!3d48.4125296!4d-89.2535636!16s%2Fg%2F1tf35lfs!19sChIJ9XwyvushWU0R2I3L_YQG0n0?authuser=0&hl=en&rclk=1,tiler,2026-06-24T11:41:46.496260,,
Ceramic Tile Centre,Canada,Thunder Bay,"AITKENS 1902 BUILDING, 325 Simpson St, Thunder Bay, ON P7C 3H9, Canada ",+1 807-623-4222 ,,2.0,2,https://www.google.com/maps/place/Ceramic+Tile+Centre/data=!4m7!3m6!1s0x4d591f52f6d60a8f:0x68037e4db9b033f8!8m2!3d48.3880445!4d-89.2397992!16s%2Fg%2F1tfkktmn!19sChIJjwrW9lIfWU0R-DOwuU1-A2g?authuser=0&hl=en&rclk=1,tiler,2026-06-24T11:41:46.496267,,
Overall Plastering,Canada,Thunder Bay,"916 Walsh St W, Thunder Bay, ON P7E 4X4, Canada ",+1 807-935-2476 ,,0.0,0,https://www.google.com/maps/place/Overall+Plastering/data=!4m7!3m6!1s0x4d591fbc2b0b35cf:0x2eeb43e3d3c982d1!8m2!3d48.373974!4d-89.296132!16s%2Fg%2F1hc262tqt!19sChIJzzULK7wfWU0R0YLJ0-ND6y4?authuser=0&hl=en&rclk=1,plasterer,2026-06-24T11:49:45.355736,,
Rob The Taper Drywall,Canada,Thunder Bay,"106 Pinedale Pl, Thunder Bay, ON P7E 5H1, Canada ",+1 807-251-2322 ,,3.0,2,https://www.google.com/maps/place/Rob+The+Taper+Drywall/data=!4m7!3m6!1s0x4d591f756bdaa303:0xa5573b400c37f18c!8m2!3d48.377884!4d-89.2795145!16s%2Fg%2F1pt_fdz44!19sChIJA6Paa3UfWU0RjPE3DEA7V6U?authuser=0&hl=en&rclk=1,plasterer,2026-06-24T11:49:45.355743,,
CERTIFIED DRYWALL,Canada,Thunder Bay,"2052 Dawson Rd, Thunder Bay, ON P7G 2E9, Canada ",+1 807-632-5465 ,,5.0,5,https://www.google.com/maps/place/CERTIFIED+DRYWALL/data=!4m7!3m6!1s0x4d59210f82f0f86f:0x222d54118a54e67d!8m2!3d48.4747481!4d-89.3107025!16s%2Fg%2F11f648_2cf!19sChIJb_jwgg8hWU0RfeZUihFULSI?authuser=0&hl=en&rclk=1,plasterer,2026-06-24T11:49:45.355747,,
Butch's Lock Service,Canada,Thunder Bay,"62 Burriss St, Thunder Bay, ON P7A 3E1, Canada ",+1 807-626-2506 ,,4.9,29,https://www.google.com/maps/place/Butch%27s+Lock+Service/data=!4m7!3m6!1s0x4d59211196e3e35f:0x172137b9c3ae21f!8m2!3d48.4559085!4d-89.2166576!16s%2Fg%2F1tglmjvw!19sChIJX-PjlhEhWU0RH-I6nHsTcgE?authuser=0&hl=en&rclk=1,locksmith,2026-06-24T12:05:27.687307,,
Butch's Lock Service,Canada,Thunder Bay,"528 Regina Ave, Thunder Bay, ON P7B 5C2, Canada ",,,0.0,0,https://www.google.com/maps/place/Butch%27s+Lock+Service/data=!4m7!3m6!1s0x4d592111bc74f873:0x5fb62e254bf38da3!8m2!3d48.4480511!4d-89.2642079!16s%2Fg%2F11t4f064kg!19sChIJc_h0vBEhWU0Ro43zSyUutl8?authuser=0&hl=en&rclk=1,locksmith,2026-06-24T12:05:27.687316,,
Bob The Handyman,Canada,Thunder Bay,"165 Court St N #107, Thunder Bay, ON P7A 7V1, Canada ",+1 807-630-3577 ,,5.0,19,https://www.google.com/maps/place/Bob+The+Handyman/data=!4m7!3m6!1s0x882b85ce53612121:0xacbf0bab4f669eca!8m2!3d48.4391661!4d-89.2184964!16s%2Fg%2F11h231dskh!19sChIJISFhU86FK4gRyp5mT6sLv6w?authuser=0&hl=en&rclk=1,handyman,2026-06-24T12:17:30.528546,,
First General Services,Canada,Thunder Bay,"815 Norah Crescent, Thunder Bay, ON P7C 5H9, Canada ",+1 807-623-1276 ,,4.0,12,https://www.google.com/maps/place/First+General+Services/data=!4m7!3m6!1s0x4d5921e1ca168cd3:0x1aaef3598c34a051!8m2!3d48.3983264!4d-89.2553349!16s%2Fg%2F1tdvpd0n!19sChIJ04wWyuEhWU0RUaA0jFnzrho?authuser=0&hl=en&rclk=1,handyman,2026-06-24T12:17:30.528554,,
